0.5059 , 0.0057 , 4.9937 , 0.4721 , 0.0195 , 5.0196 , 60.00
0.4954 , -0.0037 , 5.0035 , 0.4632 , 0.0183 , 5.0193 , 61.00
0.4861 , -0.0057 , 5.0043 , 0.4543 , 0.0170 , 5.0190 , 62.00
0.4775 , -0.0069 , 5.0041 , 0.4457 , 0.0157 , 5.0187 , 63.00
0.4690 , -0.0070 , 5.0026 , 0.4371 , 0.0143 , 5.0183 , 64.00
0.4602 , -0.0101 , 5.0047 , 0.4288 , 0.0130 , 5.0180 , 65.00
0.4520 , -0.0104 , 5.0032 , 0.4206 , 0.0116 , 5.0176 , 66.00
0.4439 , -0.0120 , 5.0034 , 0.4125 , 0.0101 , 5.0172 , 67.00
0.4357 , -0.0144 , 5.0044 , 0.4047 , 0.0087 , 5.0168 , 68.00
0.4283 , -0.0126 , 5.0006 , 0.3969 , 0.0073 , 5.0163 , 69.00
0.4201 , -0.0167 , 5.0035 , 0.3894 , 0.0058 , 5.0159 , 70.00
0.4133 , -0.0139 , 4.9982 , 0.3819 , 0.0044 , 5.0154 , 71.00
0.4067 , -0.0098 , 4.9913 , 0.3747 , 0.0029 , 5.0150 , 72.00
0.3983 , -0.0184 , 4.9998 , 0.3675 , 0.0014 , 5.0145 , 73.00
0.3907 , -0.0222 , 5.0026 , 0.3605 , -0.0000 , 5.0140 , 74.00
0.3840 , -0.0225 , 5.0008 , 0.3537 , -0.0014 , 5.0136 , 75.00
0.3775 , -0.0209 , 4.9972 , 0.3470 , -0.0029 , 5.0131 , 76.00
0.3704 , -0.0254 , 5.0004 , 0.3404 , -0.0043 , 5.0126 , 77.00
0.3643 , -0.0225 , 4.9953 , 0.3340 , -0.0057 , 5.0121 , 78.00
0.3569 , -0.0301 , 5.0024 , 0.3277 , -0.0071 , 5.0116 , 79.00
0.3506 , -0.0309 , 5.0013 , 0.3216 , -0.0085 , 5.0111 , 80.00
0.3445 , -0.0319 , 5.0009 , 0.3155 , -0.0098 , 5.0106 , 81.00
0.3390 , -0.0307 , 4.9972 , 0.3096 , -0.0112 , 5.0101 , 82.00
0.3330 , -0.0309 , 4.9961 , 0.3038 , -0.0125 , 5.0096 , 83.00
0.3277 , -0.0265 , 4.9886 , 0.2981 , -0.0137 , 5.0091 , 84.00
0.3215 , -0.0338 , 4.9958 , 0.2926 , -0.0150 , 5.0086 , 85.00
0.3154 , -0.0380 , 4.9993 , 0.2871 , -0.0162 , 5.0082 , 86.00
0.3104 , -0.0363 , 4.9950 , 0.2818 , -0.0174 , 5.0077 , 87.00
0.3049 , -0.0375 , 4.9953 , 0.2765 , -0.0186 , 5.0072 , 88.00
0.2998 , -0.0384 , 4.9943 , 0.2714 , -0.0197 , 5.0068 , 89.00
0.2942 , -0.0421 , 4.9973 , 0.2664 , -0.0208 , 5.0063 , 90.00
0.2894 , -0.0409 , 4.9946 , 0.2615 , -0.0218 , 5.0059 , 91.00
0.2843 , -0.0426 , 4.9946 , 0.2566 , -0.0229 , 5.0054 , 92.00
0.2793 , -0.0466 , 4.9983 , 0.2519 , -0.0239 , 5.0050 , 93.00
0.2746 , -0.0451 , 4.9951 , 0.2473 , -0.0248 , 5.0046 , 94.00
0.2702 , -0.0438 , 4.9919 , 0.2427 , -0.0258 , 5.0042 , 95.00
0.2652 , -0.0494 , 4.9974 , 0.2382 , -0.0266 , 5.0038 , 96.00
0.2607 , -0.0491 , 4.9958 , 0.2338 , -0.0275 , 5.0034 , 97.00
0.2569 , -0.0444 , 4.9887 , 0.2295 , -0.0283 , 5.0030 , 98.00
0.2523 , -0.0478 , 4.9917 , 0.2253 , -0.0291 , 5.0027 , 99.00
0.2488 , -0.0416 , 4.9829 , 0.2212 , -0.0299 , 5.0023 , 100.00
