1.4823 , -11.0559 , -122.4517 , 1.6809 , -9.4866 , -29.4142 , 0.60
1.7259 , -11.2673 , -120.0144 , 1.2524 , -9.8135 , -28.6925 , 0.61
1.6009 , -11.7645 , -118.0230 , 0.9106 , -10.1163 , -27.9732 , 0.62
1.1285 , -12.3295 , -116.0550 , 0.6585 , -10.3733 , -27.2582 , 0.63
1.0088 , -12.3980 , -113.6901 , 0.4948 , -10.5687 , -26.5497 , 0.64
1.0345 , -12.6884 , -111.6979 , 0.4130 , -10.6939 , -25.8496 , 0.65
1.0492 , -12.5642 , -109.4845 , 0.4024 , -10.7474 , -25.1598 , 0.66
1.5134 , -12.3362 , -107.5747 , 0.4503 , -10.7322 , -24.4817 , 0.67
1.2521 , -12.1999 , -105.1936 , 0.5441 , -10.6545 , -23.8165 , 0.68
1.5443 , -11.9664 , -103.2986 , 0.6731 , -10.5210 , -23.1649 , 0.69
1.7722 , -11.9142 , -101.6290 , 0.8287 , -10.3387 , -22.5274 , 0.70
1.9028 , -11.7384 , -99.9028 , 1.0039 , -10.1143 , -21.9043 , 0.71
1.8148 , -11.0745 , -97.6971 , 1.1926 , -9.8539 , -21.2959 , 0.72
2.2999 , -10.8158 , -96.2269 , 1.3894 , -9.5630 , -20.7022 , 0.73
2.3239 , -10.3961 , -94.4699 , 1.5888 , -9.2467 , -20.1234 , 0.74
2.8308 , -10.4142 , -93.4067 , 1.7856 , -8.9095 , -19.5595 , 0.75
3.0201 , -9.4403 , -91.4987 , 1.9751 , -8.5555 , -19.0104 , 0.76
2.9429 , -9.2475 , -89.9624 , 2.1529 , -8.1883 , -18.4762 , 0.77
3.2841 , -9.2118 , -88.8720 , 2.3151 , -7.8115 , -17.9567 , 0.78
3.5011 , -8.9996 , -87.6766 , 2.4587 , -7.4283 , -17.4520 , 0.79
3.5248 , -8.3812 , -86.2201 , 2.5811 , -7.0417 , -16.9620 , 0.80
3.6380 , -8.0049 , -85.1602 , 2.6808 , -6.6546 , -16.4867 , 0.81
3.6934 , -7.7842 , -84.2286 , 2.7571 , -6.2694 , -16.0260 , 0.82
3.7653 , -7.4317 , -83.3934 , 2.8103 , -5.8884 , -15.5800 , 0.83
